my_object,video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 0, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 260, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 261, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 262, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 263, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 264, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 265, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 266, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 267, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 268, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 269, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 270, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 271, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 272, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 273, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 274, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 275, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 276, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 277, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 278, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 279, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 280, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 281, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 282, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 283, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 284, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 285, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 286, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 287, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 288, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 289, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 290, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 291, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 292, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 293, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 294, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 295, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 296, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 297, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 298, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 299, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 300, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 301, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 302, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 303, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 304, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 305, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 306, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 307, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 308, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 309, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 310, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 311, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 312, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 313, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 314, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 315, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 316, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 317, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 318, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 319, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 320, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 321, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 322, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 323, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 324, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 325, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 326, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 327, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 328, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 329, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 330, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 331, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 332, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 333, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 334, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 335, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 336, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 337, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
"{'maxLevel': 5, 'maxMedianLengthOfDisplacementDifference': 10.0, 'pointsInGrid': 338, 'termCriteria_epsilon': 0.3, 'termCriteria_maxCount': 20, 'tracker': 'MEDIANFLOW', 'video': 'TalhQQ9B7vc_0', 'winSize': [3, 3], 'winSizeNCC': [30, 30]}",,,,,,,,,,,,,,,,,,,,,
