ATA,Deviation,F,F1,FPS,Ms,OTA,OTP,PBM,admm_iterations,background_ratio,cheb_attenuation,filter_lr,fn,fp,g,gsl_sigma,histogram_bins,histogram_lr,hog_clip,hog_orientations,kaiser_alpha,my_object,num_hog_channels_used,number_of_scales,padding,psr_threshold,scale_lr,scale_model_max_area,scale_sigma_factor,scale_step,template_size,tp,tracker,use_channel_weights,use_color_names,use_gray,use_hog,use_rgb,use_segmentation,video,weights_lr,window_function
0.4185469577247255,0.6454854817390947,1.0,0.5661473806624209,13.221385750494763,187.0,1.0,0.31784934839090234,0.900006607457396,4.0,2.0,45.0,0.02,0.0,0.0,269.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,84.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,cH9u1pCWp2U_0,0.02,hann
0.24812192283145165,0.6769460533400817,1.0,0.36376061920985014,13.740551276976944,346.0,1.0,0.20210408997767162,0.7131487043405828,4.0,2.0,45.0,0.02,0.0,0.0,374.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,30.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,afU2vHgUvaw_7,0.02,hann
0.19477325082177238,0.8705402246158042,0.3404255319148936,0.2401811585146466,28.05265820627987,46.0,0.35146443514644354,0.3283201549433831,0.34488562917048243,4.0,2.0,45.0,0.02,0.0,155.0,239.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,40.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,aCNvyXSuG6w_0,0.02,hann
0.26780213159890054,0.6737094085948574,0.4827586206896552,0.3853803361511012,18.87636557116024,198.0,0.8228346456692913,0.2754172491313947,0.7222168732684469,4.0,2.0,45.0,0.02,8.0,37.0,254.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,21.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,gOWc7VBEwMo_0,0.02,hann
0.05861253980136935,0.47427304381244073,0.15,0.09611233861484647,19.324708903031674,339.0,0.7723214285714286,0.05882156033934509,0.38339529095690844,4.0,2.0,45.0,0.02,0.0,102.0,448.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,9.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,EmvEUer4CVc_0,0.02,hann
0.34242362172905366,0.5318917742025335,1.0,0.48698822885479714,12.035178579173204,451.0,1.0,0.26921665837408143,0.6554243389534977,4.0,2.0,45.0,0.02,0.0,0.0,539.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,90.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,h-pm7wD31Ss_0,0.02,hann
0.8257430857453569,1.0,1.0,0.9031308944748705,12.452215242524172,1.0,1.0,0.0,0.982297023990101,4.0,2.0,45.0,0.02,0.0,0.0,194.0,1.0,16.0,0.04,0.2,8.0,3.75,,18.0,33.0,1.0,0.035,0.025,512.0,0.25,1.02,150.0,195.0,CSRT,1.0,0.0,0.0,1.0,0.0,1.0,EwlCKB77dYo_2,0.02,hann
0.02116621577648385,0.6440002103389924,0.011594202898550725,0.03118414539095134,83.74273099322083,37.0,-0.631578947368421,0.07664395547894569,0.15400211806117145,4.0,2.0,45.0,0.02,169.0,172.0,209.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,2.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,GceLsS4AwH8_1,0.02,hann
0.13527201622967386,0.3192056634489646,0.2916666666666667,0.2202162940907589,13.282440319427197,449.0,0.9290187891440501,0.13292203584336992,0.6276738907667135,4.0,2.0,45.0,0.02,9.0,25.0,479.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,7.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,j93wwDC_a2I_0,0.02,hann
0.4868560837538951,0.6767173761530496,1.0,0.6459669956145268,10.238802581234635,163.0,1.0,0.4170535372794766,0.9492058212133612,4.0,2.0,45.0,0.02,0.0,0.0,263.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,102.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,BpXhq5Awd3U_0,0.02,hann
0.728173682737895,1.0,1.0,0.8400329525384093,9.214794191749792,1.0,1.0,0.0,0.9561532179157123,4.0,2.0,45.0,0.02,0.0,0.0,269.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,270.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,EwlCKB77dYo_3,0.02,hann
0.6564599552159538,0.3342099189855976,0.9862385321100917,0.775348147330213,10.942780342753647,7.0,0.9734513274336283,0.19467490632455178,0.9396552714640964,4.0,2.0,45.0,0.02,0.0,6.0,226.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,215.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,JR0QfXOOmaA_0,0.02,hann
0.3333250754514257,-0.43631151015794734,0.6741154562383612,0.37646983501525627,10.784963699578267,95.0,0.6102449888641426,0.059442639310484116,0.5619865163825702,4.0,2.0,45.0,0.02,0.0,175.0,449.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,181.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,n0tx4V2rF3I_1,0.02,hann
0.6870671012515629,1.0,1.0,0.8111511741152867,11.131706764326161,1.0,1.0,0.0,0.9883262327447175,4.0,2.0,45.0,0.02,0.0,0.0,194.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,195.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,EwlCKB77dYo_4,0.02,hann
0.39495749173791267,0.7700175917956401,1.0,0.5490527949418967,13.412545655733606,248.0,1.0,0.30559821907415075,0.9615207585491704,4.0,2.0,45.0,0.02,0.0,0.0,389.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,143.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,ZlEiOICCDdc_0,0.02,hann
0.3686337146509306,0.5913355104063212,0.7596899224806202,0.4857660750499822,9.407958620513417,351.0,0.8781925343811395,0.3164459914208965,0.7593586073531573,4.0,2.0,45.0,0.02,0.0,62.0,509.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,98.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,f8rXEKktSCg_0,0.02,hann
0.7635665521117678,0.6041222861093969,1.0,0.8508473029200394,10.921157549764738,32.0,1.0,0.26048367550285983,0.9719802782800486,4.0,2.0,45.0,0.02,0.0,0.0,324.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,294.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,afU2vHgUvaw_2,0.02,hann
0.8378119227184088,1.0,1.0,0.9104296073518743,9.751243256911858,1.0,1.0,0.0,0.96982075721164,4.0,2.0,45.0,0.02,0.0,0.0,407.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,408.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,ckFwzL1Ot94_0,0.02,hann
0.6990397437289277,0.6402265057220877,1.0,0.8141287109148826,10.23723082239643,18.0,1.0,0.3665087776767139,0.9302526706661108,4.0,2.0,45.0,0.02,0.0,0.0,239.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,223.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,C3lwMd_rlG0_0,0.02,hann
0.6307475637083851,0.6960354916290985,1.0,0.7671293377654022,9.27563650871101,36.0,1.0,0.4712531712615514,0.9101658810531552,4.0,2.0,45.0,0.02,0.0,0.0,449.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,415.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,afU2vHgUvaw_3,0.02,hann
0.4529866864119867,0.5856246708755941,1.0,0.6104339453991636,9.63578263815903,176.0,1.0,0.38393418017534847,0.8623656279537334,4.0,2.0,45.0,0.02,0.0,0.0,232.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,58.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,hBHt6mnfUeo_0,0.02,hann
0.6695990479463152,0.7372195162233398,1.0,0.7963092332260636,9.031342492805294,10.0,1.0,0.3899096686159736,0.9106907933754668,4.0,2.0,45.0,0.02,0.0,0.0,539.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,531.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,h-pm7wD31Ss_3,0.02,hann
0.7727699639367296,1.0,1.0,0.8687772524201987,11.86016868156546,1.0,1.0,0.0,0.9656295690726544,4.0,2.0,45.0,0.02,0.0,0.0,399.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,400.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,CWCfCeYh2bA_1,0.02,hann
0.6883755814368665,1.0,1.0,0.8123157043141189,11.7790661168613,1.0,1.0,0.0,0.942603202273936,4.0,2.0,45.0,0.02,0.0,0.0,399.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,400.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,TalhQQ9B7vc_0,0.02,hann
0.5512295677593713,0.5175114831663541,1.0,0.699730996263592,9.790927634087069,111.0,1.0,0.41200452306016894,0.928919318037311,4.0,2.0,45.0,0.02,0.0,0.0,269.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,160.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,cH9u1pCWp2U_0,0.02,hann
0.362589856917674,0.647826377738111,1.0,0.4894247130586595,11.728133029507973,264.0,1.0,0.229769043197945,0.7610690139082232,4.0,2.0,45.0,0.02,0.0,0.0,374.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,112.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,afU2vHgUvaw_7,0.02,hann
0.39851481424207036,0.9259696351336761,1.0,0.5493508661142171,15.416406929373919,197.0,1.0,0.315715797994397,0.9682778594821291,4.0,2.0,45.0,0.02,0.0,0.0,239.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,44.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,aCNvyXSuG6w_0,0.02,hann
0.13253716074910435,0.8169637754070815,0.1733333333333333,0.20312236455512633,25.193426867490572,174.0,0.5118110236220472,0.13777556377159417,0.6347185362667139,4.0,2.0,45.0,0.02,55.0,69.0,254.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,13.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,gOWc7VBEwMo_0,0.02,hann
0.04669987453969126,0.5182727571363944,0.06194690265486726,0.0752411034939806,11.631460297022498,265.0,0.5267857142857143,0.05933451128123434,0.30935981131799695,4.0,2.0,45.0,0.02,34.0,178.0,448.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,7.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,EmvEUer4CVc_0,0.02,hann
0.35033606481244234,0.5472161318849427,1.0,0.4982254289569373,9.621516580208736,452.0,1.0,0.2811852997674083,0.6717705486496176,4.0,2.0,45.0,0.02,0.0,0.0,539.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,89.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,h-pm7wD31Ss_0,0.02,hann
0.8247171598872407,1.0,1.0,0.9024577518093694,9.36566934780586,1.0,1.0,0.0,0.9744952697577653,4.0,2.0,45.0,0.02,0.0,0.0,194.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,195.0,CSRT,1.0,1.0,1.0,1.0,0.0,1.0,EwlCKB77dYo_2,0.02,hann
0.02041179061895661,0.5628306572002924,0.011019283746556474,0.02971269216726864,249.49526366980848,27.0,-0.7177033492822966,0.100706470961818,0.07760736052758054,4.0,2.0,45.0,0.02,177.0,182.0,209.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,2.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,GceLsS4AwH8_1,0.02,hann
0.1938457105414411,0.3769704271435177,0.35714285714285715,0.30512875659514105,17.112673832707838,439.0,0.9248434237995825,0.19675964057464337,0.7322098382490754,4.0,2.0,45.0,0.02,4.0,32.0,479.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,10.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,j93wwDC_a2I_0,0.02,hann
0.4886621453094135,0.6208227352314855,1.0,0.6321776200521928,14.859912065755932,152.0,1.0,0.3387599175759157,0.9176890568862057,4.0,2.0,45.0,0.02,0.0,0.0,263.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,113.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,BpXhq5Awd3U_0,0.02,hann
0.6444749699911796,0.7778936680157053,1.0,0.7792604896215373,11.375297887998693,10.0,1.0,0.4364659723408356,0.9287891395110596,4.0,2.0,45.0,0.02,0.0,0.0,269.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,261.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,EwlCKB77dYo_3,0.02,hann
0.5374086705786123,0.5435837025088411,0.9752650176678445,0.6817174781859061,16.49458426828221,83.0,0.9690265486725663,0.42280863202920205,0.9220495020124113,4.0,2.0,45.0,0.02,0.0,7.0,226.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,138.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,JR0QfXOOmaA_0,0.02,hann
0.33842577029181875,-0.2044093753930396,0.6846473029045643,0.3923783963581128,15.431340324375284,134.0,0.6614699331848553,0.13471076922416567,0.5773341847476552,4.0,2.0,45.0,0.02,0.0,152.0,449.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,165.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,n0tx4V2rF3I_1,0.02,hann
0.5524583520534053,0.8689698477045478,1.0,0.7040423784841529,18.02031227776541,79.0,1.0,0.44439209391243817,0.9844460910058483,4.0,2.0,45.0,0.02,0.0,0.0,194.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,117.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,EwlCKB77dYo_4,0.02,hann
0.11961641485892419,0.08256539882492198,0.8571428571428571,0.20707886496287828,23.69918474611093,383.0,0.9948586118251928,0.11151817383328066,0.8371946130746777,4.0,2.0,45.0,0.02,0.0,2.0,389.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,6.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,ZlEiOICCDdc_0,0.02,hann
0.35111102396681965,0.3713823835630443,1.0,0.4727516304655685,12.09076562556604,408.0,1.0,0.24308176709261625,0.8170432332548455,4.0,2.0,45.0,0.02,0.0,0.0,509.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,103.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,f8rXEKktSCg_0,0.02,hann
0.7664285424199548,0.6110950678029343,1.0,0.8510109339773204,18.858220795786117,33.0,1.0,0.23590662950917493,0.9643710131297218,4.0,2.0,45.0,0.02,0.0,0.0,324.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,293.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,afU2vHgUvaw_2,0.02,hann
0.6790852342504796,0.8371169054501324,1.0,0.8011834723526939,16.238324721330677,40.0,1.0,0.4686584353528186,0.9824247606590442,4.0,2.0,45.0,0.02,0.0,0.0,407.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,369.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,ckFwzL1Ot94_0,0.02,hann
0.608982243175508,0.6291025778677087,1.0,0.7410539489486176,15.072589320350676,84.0,1.0,0.38674251236105206,0.9159724514692572,4.0,2.0,45.0,0.02,0.0,0.0,239.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,157.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,C3lwMd_rlG0_0,0.02,hann
0.6214127065068689,0.6643402650754833,1.0,0.7577276037692006,14.114833305200987,75.0,1.0,0.4459689438696784,0.9091276868520646,4.0,2.0,45.0,0.02,0.0,0.0,449.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,376.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,afU2vHgUvaw_3,0.02,hann
0.45634783618392344,0.5855630785386283,1.0,0.6132862372231738,12.799097632892455,171.0,1.0,0.3822771064295117,0.8622043982208792,4.0,2.0,45.0,0.02,0.0,0.0,232.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,63.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,hBHt6mnfUeo_0,0.02,hann
0.48467887414136274,0.7229751492561377,1.0,0.6291516791526679,16.636949312238976,265.0,1.0,0.30133763866361646,0.9088315928537753,4.0,2.0,45.0,0.02,0.0,0.0,539.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,276.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,h-pm7wD31Ss_3,0.02,hann
0.7694669808628666,1.0,1.0,0.8668881889774227,21.113460102514406,1.0,1.0,0.0,0.9678508921574668,4.0,2.0,45.0,0.02,0.0,0.0,399.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,400.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,CWCfCeYh2bA_1,0.02,hann
0.6797509982621698,1.0,1.0,0.8067377993358368,19.17344650152709,1.0,1.0,0.0,0.9446536530584854,4.0,2.0,45.0,0.02,0.0,0.0,399.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,400.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,TalhQQ9B7vc_0,0.02,hann
0.5035071575549009,0.6238075925500097,1.0,0.6572530201685798,15.923061560817631,158.0,1.0,0.40557654463276926,0.9325133935419307,4.0,2.0,45.0,0.02,0.0,0.0,269.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,113.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,cH9u1pCWp2U_0,0.02,hann
0.7606904675021797,1.0,1.0,0.8623117469200676,17.213474695294277,1.0,1.0,0.0,0.9668571128044473,4.0,2.0,45.0,0.02,0.0,0.0,374.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,375.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,afU2vHgUvaw_7,0.02,hann
0.22644041023392764,0.505646389371589,1.0,0.31488537330789695,23.773202092637955,200.0,1.0,0.11730102160851925,0.5943470475104456,4.0,2.0,45.0,0.02,0.0,0.0,239.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,41.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,aCNvyXSuG6w_0,0.02,hann
0.2518693246216883,0.5955550840661024,0.972972972972973,0.382715601821706,17.978302439851323,237.0,0.9960629921259843,0.22208690694112787,0.8343466702184603,4.0,2.0,45.0,0.02,0.0,1.0,254.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,18.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,gOWc7VBEwMo_0,0.02,hann
0.0539354863672416,0.4865999586730022,0.058394160583941604,0.08907198482674679,33.92518868252303,239.0,0.4241071428571429,0.0776811689058679,0.44050424077498185,4.0,2.0,45.0,0.02,55.0,203.0,448.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,8.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,EmvEUer4CVc_0,0.02,hann
0.3231979690610348,0.5197745471234616,1.0,0.46743038188560593,14.7770316285432,451.0,1.0,0.2570282216185899,0.6548423682415292,4.0,2.0,45.0,0.02,0.0,0.0,539.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,90.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,h-pm7wD31Ss_0,0.02,hann
0.7798975419800127,1.0,1.0,0.8741020304606867,12.308330049761695,1.0,1.0,0.0,0.9647191764183887,4.0,2.0,45.0,0.02,0.0,0.0,194.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,195.0,CSRT,1.0,1.0,1.0,0.0,0.0,1.0,EwlCKB77dYo_2,0.02,hann
0.020915466147716333,0.6310348134961166,0.011428571428571429,0.03067326180219644,72.56695361342027,34.0,-0.6555023923444976,0.0818458935016192,0.14201768781144805,4.0,2.0,45.0,0.02,171.0,175.0,209.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,2.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,GceLsS4AwH8_1,0.02,hann
0.10392722816026043,-0.32337394143818976,0.25555555555555554,0.1235501997492854,13.255746466357449,45.0,0.16075156576200422,0.039246853380956924,0.16331804081262283,4.0,2.0,45.0,0.02,35.0,367.0,479.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,69.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,j93wwDC_a2I_0,0.02,hann
0.3906371405615347,0.7463664947418001,1.0,0.5220963137921091,7.9844245755236845,172.0,1.0,0.24228912268001432,0.9385231962882823,4.0,2.0,45.0,0.02,0.0,0.0,263.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,93.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,BpXhq5Awd3U_0,0.02,hann
0.7109483145136407,1.0,1.0,0.8279330615350716,8.932894297738583,1.0,1.0,0.0,0.9557203227703742,4.0,2.0,45.0,0.02,0.0,0.0,269.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,270.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,EwlCKB77dYo_3,0.02,hann
0.5961664162301148,0.5673566728181982,0.9801699716713881,0.7297555463125229,9.459578006034377,48.0,0.9690265486725663,0.44561596173849644,0.9283769830540313,4.0,2.0,45.0,0.02,0.0,7.0,226.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,173.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,JR0QfXOOmaA_0,0.02,hann
0.3029786882552208,0.0875921139881547,0.605607476635514,0.3564535666207946,10.06076074643141,78.0,0.5300668151447662,0.21411315878541082,0.4873100293041651,4.0,2.0,45.0,0.02,0.0,211.0,449.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,162.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,n0tx4V2rF3I_1,0.02,hann
0.711529610190123,1.0,1.0,0.8283995050305643,10.187460838951994,1.0,1.0,0.0,0.9876395658397958,4.0,2.0,45.0,0.02,0.0,0.0,194.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,195.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,EwlCKB77dYo_4,0.02,hann
0.32748867013483013,0.5770850702780126,1.0,0.48405750102555095,13.757944272503995,378.0,1.0,0.317924130401523,0.8475989856048591,4.0,2.0,45.0,0.02,0.0,0.0,389.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,13.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,ZlEiOICCDdc_0,0.02,hann
0.314116860025175,0.5491457654665339,0.6666666666666666,0.4282440909219416,9.56025391707358,359.0,0.8506876227897839,0.28066977637207907,0.674959812288274,4.0,2.0,45.0,0.02,0.0,76.0,509.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,76.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,f8rXEKktSCg_0,0.02,hann
0.7897971781194434,0.6092692856737079,1.0,0.8689683152247909,9.744345326630798,29.0,1.0,0.26792885747913237,0.9731613204267746,4.0,2.0,45.0,0.02,0.0,0.0,324.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,297.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,afU2vHgUvaw_2,0.02,hann
0.8398368566229881,1.0,1.0,0.9116330456746582,9.085950648678368,1.0,1.0,0.0,0.969933877456965,4.0,2.0,45.0,0.02,0.0,0.0,407.0,1.0,16.0,0.04,0.2,8.0,3.75,,20.0,33.0,2.0,0.035,0.025,512.0,0.25,1.02,200.0,408.0,CSRT,1.0,1.0,0.0,1.0,0.0,1.0,ckFwzL1Ot94_0,0.02,hann
