video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,370.78730305797836,82,0,319,0,399,5,10.0,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6459836100324228,1.0,0.7772846059627461,0.43920999193815746,1.0,0.6992707288279382,0.916470458318102,247.96487281047106,77,0,324,0,399,5,10.0,10,0.0,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6527707069224281,1.0,0.7835514528844405,0.4627223606243615,1.0,0.7098878490410654,0.912214134989674,251.29271786394958,69,0,332,0,399,5,10.0,10,0.0001,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6478358620701979,1.0,0.7788331486411425,0.4398853374425417,1.0,0.677803387710094,0.9050889565417599,283.65881556189424,74,0,327,0,399,5,10.0,10,0.0002,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6575431058860269,1.0,0.7877276233659358,0.4647286976158672,1.0,0.7219675891988919,0.9149138527470834,285.51929803842216,50,0,351,0,399,5,10.0,10,0.0003,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6609534959506239,1.0,0.789971574254445,0.4653247951140483,1.0,0.7215919785082787,0.9180641732252629,254.9947725049004,61,0,340,0,399,5,10.0,10,0.0004,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6549216806314442,1.0,0.7852250448969582,0.46500848295208846,1.0,0.7102171819040597,0.9133525568763923,254.31419622414612,70,0,331,0,399,5,10.0,10,0.0005,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6452186594138322,1.0,0.7763478978926754,0.43566953963144767,1.0,0.6701139229408652,0.9003483166908282,280.90260691194374,79,0,322,0,399,5,10.0,10,0.0006,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6531148710829041,1.0,0.7835784526310526,0.4576562342641854,1.0,0.7018250388169774,0.9126110277523,257.1052765886198,70,0,331,0,399,5,10.0,10,0.0007,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6485198932792712,1.0,0.7796385495708086,0.44936181858621743,1.0,0.6807872569948883,0.9004458934442764,254.2342193248896,70,0,331,0,399,5,10.0,10,0.0008,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6491874873513196,1.0,0.780266465872241,0.4508246658977634,1.0,0.702693588196006,0.914039152278462,266.1330008033277,75,0,326,0,399,5,10.0,10,0.0009,20,"[3, 3]","[30, 30]"
