video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC
C3lwMd_rlG0_0,0.034562258745092354,0.005390835579514824,0.055788932478957935,0.1376404169589088,-0.5439330543933054,0.3571566091221383,0.16129183221395332,500.08584756258955,53,187,1,182,239,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
afU2vHgUvaw_3,0.41544691301198733,0.6325757575757576,0.5297063848250397,0.38883451595956614,0.5679287305122495,0.6591308598697736,0.6862430836404658,464.90624944997705,187,97,167,97,449,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
hBHt6mnfUeo_0,0.06266328991075919,0.030612244897959183,0.08692080341021338,0.23666849917309946,-0.6379310344827587,0.36724919298887815,0.16685097520261782,456.31656054602377,38,190,6,190,232,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
h-pm7wD31Ss_3,0.03457935157761061,0.00847457627118644,0.051517455310677744,0.22951779017435597,-0.7365491651205938,0.47260316030426675,0.10846046227567441,598.3687693274147,69,468,4,468,539,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
CWCfCeYh2bA_1,0.7228379085505701,0.9975,0.8342363332113122,0.0,0.9949874686716792,1.0,0.9786826133037403,416.35860290600544,1,1,399,1,399,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,421.61063688478794,82,0,319,0,399,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
cH9u1pCWp2U_0,0.007938880753617057,0.007604562737642586,0.00976803820532702,0.09123402115125509,-0.9405204460966543,0.32967530661501887,0.021992899083980673,846.5366844567106,7,262,2,260,269,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
afU2vHgUvaw_7,0.012812851935705732,0.013333333333333336,0.013063322591789881,0.0,-0.9786096256684491,1.0,0.013304581854933618,505.8658980514716,1,370,5,370,374,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
aCNvyXSuG6w_0,0.07495986356914787,0.09623430962343098,0.08463212420075313,0.09688404616694278,-0.8075313807531381,0.8095758856595647,0.09594140972467168,435.6612866911439,2,216,23,216,239,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
gOWc7VBEwMo_0,0.012797080706606246,0.005141388174807198,0.019931290055673956,0.04526511160369185,-0.5236220472440944,0.2917842452734294,0.1318005373179673,566.8569616179715,50,205,1,182,254,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
