video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC,my_object
TalhQQ9B7vc_0,0.615783297224772,1.0,0.750836941095692,0.41830781300209907,1.0,0.713808671102912,0.91331474614447,36.4560889621267,118.0,0.0,283.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[360, 360]",
TalhQQ9B7vc_0,0.6217408360059002,1.0,0.7567873139687628,0.4228280537426764,1.0,0.6588456339706508,0.9003131399838052,36.175102765824725,98.0,0.0,303.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[361, 361]",
TalhQQ9B7vc_0,0.623698236906084,1.0,0.7582398264356685,0.42898665114265133,1.0,0.7185525506638799,0.914526214769566,29.467330691436878,106.0,0.0,295.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[362, 362]",
TalhQQ9B7vc_0,0.6167442041052532,1.0,0.7519748754727906,0.42250371123560965,1.0,0.6599140770123745,0.8957154300973875,28.592793748665862,117.0,0.0,284.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[363, 363]",
TalhQQ9B7vc_0,0.6221986496385178,1.0,0.7566972319263856,0.4204395176112423,1.0,0.7156449477072983,0.9147086480286845,36.36914743836127,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[364, 364]",
TalhQQ9B7vc_0,0.623872311761891,1.0,0.7585756801515029,0.4252847991110056,1.0,0.6346286794419362,0.89103106181315,35.68614021552056,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[365, 365]",
TalhQQ9B7vc_0,0.62271233370892,1.0,0.7575836800779087,0.4311490731179216,1.0,0.6954490091751,0.9090265604589132,35.5798552243926,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[366, 366]",
TalhQQ9B7vc_0,0.6230420402071419,1.0,0.7577527255053007,0.4256677840251489,1.0,0.6483542689311429,0.8958095514132266,29.353905990574066,99.0,0.0,302.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[367, 367]",
TalhQQ9B7vc_0,0.6117172249795784,1.0,0.7474677815702725,0.4140968996939855,1.0,0.6940575681980375,0.9063286764298862,37.03756590607787,118.0,0.0,283.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[368, 368]",
TalhQQ9B7vc_0,0.6133028806427958,1.0,0.7485708116086651,0.4133173466454783,1.0,0.6621341371080433,0.8973553436617964,29.92195620064575,117.0,0.0,284.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[369, 369]",
TalhQQ9B7vc_0,0.6146769119478731,1.0,0.7501001850985312,0.4165585769212565,1.0,0.6974636392676616,0.9096927035377763,36.84330594662306,115.0,0.0,286.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[370, 370]",
TalhQQ9B7vc_0,0.624614125329212,1.0,0.7591284653800439,0.424228400498708,1.0,0.6330341479165535,0.8928758258249596,30.012630012840614,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[371, 371]",
TalhQQ9B7vc_0,0.6227367084985903,1.0,0.7569902397393649,0.41732481599655247,1.0,0.6622664259395854,0.9038027069202562,29.92724643222259,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[372, 372]",
TalhQQ9B7vc_0,0.6289666515464655,1.0,0.7631899855200236,0.43387510145927427,1.0,0.686736069846318,0.9063929921643329,36.29631627580529,92.0,0.0,309.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[373, 373]",
TalhQQ9B7vc_0,0.6301166076307314,1.0,0.7642669047142424,0.43905351766848966,1.0,0.7026502984757735,0.9118551485271744,36.28061106333669,93.0,0.0,308.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[374, 374]",
TalhQQ9B7vc_0,0.6143390784105963,1.0,0.749149056630243,0.40570014320629727,1.0,0.6656183498456403,0.9017286572688641,35.33643226144526,114.0,0.0,287.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[375, 375]",
TalhQQ9B7vc_0,0.6143785530498598,1.0,0.7492596088811615,0.41083588143238464,1.0,0.692785852614018,0.9092268529653732,28.182251004183396,117.0,0.0,284.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[376, 376]",
TalhQQ9B7vc_0,0.6187508003891695,1.0,0.7537039328802492,0.4219380123199416,1.0,0.6579654880825132,0.8966329790903811,26.804932735603156,111.0,0.0,290.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[377, 377]",
TalhQQ9B7vc_0,0.6175143172892026,1.0,0.752664951889722,0.42268683948763675,1.0,0.7115059019389673,0.9149572890063707,34.79614496543312,115.0,0.0,286.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[378, 378]",
TalhQQ9B7vc_0,0.6091111857129698,1.0,0.7443231067893515,0.40388390284280884,1.0,0.6943546242024099,0.9094424027460513,34.329192184743675,124.0,0.0,277.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[379, 379]",
TalhQQ9B7vc_0,0.6296970970511908,1.0,0.7637334073525927,0.4331308357217858,1.0,0.6826134791200225,0.9045626980787701,27.222352076605137,92.0,0.0,309.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[380, 380]",
TalhQQ9B7vc_0,0.6173122339252477,1.0,0.7523919843607852,0.421265652189732,1.0,0.6350956378288777,0.8902417873095064,33.957364581009195,114.0,0.0,287.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[381, 381]",
TalhQQ9B7vc_0,0.6243275678089875,1.0,0.7589066531159696,0.4297212365650737,1.0,0.6868879565788293,0.9085075313317563,26.173589329305525,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[382, 382]",
TalhQQ9B7vc_0,0.6155395876765087,1.0,0.7506563900747117,0.41695959012058187,1.0,0.6559795931485028,0.8965772402815635,33.142434866029674,117.0,0.0,284.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[383, 383]",
TalhQQ9B7vc_0,0.6110266842326041,1.0,0.746343730476924,0.41035149497588563,1.0,0.6840506199705293,0.9051720923479223,34.28935505308694,123.0,0.0,278.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[384, 384]",
TalhQQ9B7vc_0,0.626552511261043,1.0,0.7606309330752166,0.42654296245142653,1.0,0.6930098157910619,0.9114560363546633,27.001662635386428,99.0,0.0,302.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[385, 385]",
TalhQQ9B7vc_0,0.6093528715427927,1.0,0.7450554950057673,0.40934197284748475,1.0,0.6841092974712004,0.9051524379314029,33.39179438946077,123.0,0.0,278.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[386, 386]",
TalhQQ9B7vc_0,0.6159747534925226,1.0,0.751006178651898,0.41947907707334864,1.0,0.6883050212335646,0.9081505334560478,26.512618221094236,119.0,0.0,282.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[387, 387]",
TalhQQ9B7vc_0,0.6116284442433868,1.0,0.7472409838745917,0.41291963317078617,1.0,0.6638990418838042,0.899230813639443,33.455666465388,116.0,0.0,285.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[388, 388]",
TalhQQ9B7vc_0,0.6338268435425743,1.0,0.7673877319030952,0.4378257058305297,1.0,0.6648592429207507,0.9049350730296691,25.95672728769015,84.0,0.0,317.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[389, 389]",
TalhQQ9B7vc_0,0.6352056026572204,1.0,0.7687904508206773,0.4447483918352758,1.0,0.6941990658963031,0.909426020335401,31.91321850196682,82.0,0.0,319.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[390, 390]",
TalhQQ9B7vc_0,0.612655857018809,1.0,0.7479641504307902,0.4076921082158632,1.0,0.610394981481615,0.8827349147972973,25.948202259476453,113.0,0.0,288.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[391, 391]",
TalhQQ9B7vc_0,0.6240226485397778,1.0,0.7582184225452197,0.4180410093971071,1.0,0.6669676943910785,0.9028598593907854,32.91202224883688,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[392, 392]",
TalhQQ9B7vc_0,0.6205145356061373,1.0,0.7553790834069776,0.4235366729704542,1.0,0.6452747386764814,0.8937638769043527,32.49567052938508,106.0,0.0,295.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[393, 393]",
TalhQQ9B7vc_0,0.6187184779963765,1.0,0.7540552371569603,0.42303322777757413,1.0,0.6661906241612068,0.8968191639338987,25.031207435767907,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[394, 394]",
TalhQQ9B7vc_0,0.6378647582523409,1.0,0.7704750426603595,0.43777597654701933,1.0,0.6745709434102046,0.9088688116952537,31.350680634800625,86.0,0.0,315.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[395, 395]",
TalhQQ9B7vc_0,0.6276988060640889,1.0,0.761904759515847,0.4291727117897894,1.0,0.6787941295247957,0.9049884526689802,24.527518271880368,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[396, 396]",
TalhQQ9B7vc_0,0.6174357498169668,1.0,0.7524076712773501,0.4159022044119972,1.0,0.6270136308182102,0.8904822882880272,31.717361390987776,110.0,0.0,291.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[397, 397]",
TalhQQ9B7vc_0,0.6346651283566027,1.0,0.7681057874879351,0.4368669089965023,1.0,0.6776271410496626,0.9053469754602393,23.92115874087243,84.0,0.0,317.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[398, 398]",
TalhQQ9B7vc_0,0.617511643354937,1.0,0.75230494592327,0.4113056498033338,1.0,0.6209816998608421,0.8854083259813358,30.677545342628605,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[399, 399]",
TalhQQ9B7vc_0,0.6276130986715445,1.0,0.7617806622409771,0.42989337425846724,1.0,0.6775993116127823,0.9035011092438403,23.482295447488085,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[400, 400]",
TalhQQ9B7vc_0,0.631136350781487,1.0,0.7648318800342219,0.43040695852674954,1.0,0.6603529509407389,0.9010696073837515,30.680435475526213,88.0,0.0,313.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[401, 401]",
TalhQQ9B7vc_0,0.6316258623944186,1.0,0.7652749785616852,0.4312127740349573,1.0,0.6765001537403188,0.9059817174251498,30.335862514811197,89.0,0.0,312.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[402, 402]",
TalhQQ9B7vc_0,0.6308554409327413,1.0,0.7645131540831988,0.42922426598048186,1.0,0.6513153932601586,0.8972127132610148,23.596214494084883,89.0,0.0,312.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[403, 403]",
TalhQQ9B7vc_0,0.6130027623131157,1.0,0.7481058345331572,0.4125300278922309,1.0,0.6928786458908331,0.906658900841198,30.046615236725614,122.0,0.0,279.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[404, 404]",
TalhQQ9B7vc_0,0.6284432992578807,1.0,0.7627189524990697,0.4368869027063722,1.0,0.7049710184436677,0.9130245928194255,23.88766766566447,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[405, 405]",
TalhQQ9B7vc_0,0.616043894103983,1.0,0.7505358069422514,0.40392766164761035,1.0,0.6936895724591428,0.9094125236457784,31.173010590579555,112.0,0.0,289.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[406, 406]",
TalhQQ9B7vc_0,0.615960809002819,1.0,0.75032934501465,0.40298801527423367,1.0,0.6064382665291663,0.882611200403331,30.77535620629079,110.0,0.0,291.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[407, 407]",
TalhQQ9B7vc_0,0.6147539438743109,1.0,0.7502927481074085,0.4186570430933842,1.0,0.674360091279363,0.9034462535518745,24.7799114271025,114.0,0.0,287.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[408, 408]",
TalhQQ9B7vc_0,0.6310821536213143,1.0,0.7647399961280086,0.4297995820392047,1.0,0.6835794409123641,0.9082615589837957,30.65833072851487,90.0,0.0,311.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[409, 409]",
TalhQQ9B7vc_0,0.6193714147100029,1.0,0.7545809199196067,0.4204407255494347,1.0,0.666558281276845,0.9028602525292254,24.470125449133107,104.0,0.0,297.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[410, 410]",
TalhQQ9B7vc_0,0.6282990974982774,1.0,0.7618065390155813,0.4198220320606116,1.0,0.6532800306348738,0.9017787717157421,30.29390427237001,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[411, 411]",
TalhQQ9B7vc_0,0.6157113661993909,1.0,0.7515884337161665,0.42424403357233836,1.0,0.6729965658330279,0.9028947886354657,30.80740553935517,111.0,0.0,290.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[412, 412]",
TalhQQ9B7vc_0,0.6245338666214924,1.0,0.7591649218423098,0.42744334806921674,1.0,0.6803122686362599,0.9052850846162732,24.723815277220556,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[413, 413]",
TalhQQ9B7vc_0,0.61862131115504,1.0,0.7539667329938524,0.42158251375011646,1.0,0.6752309135549328,0.9050046061525938,30.721789687227965,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[414, 414]",
TalhQQ9B7vc_0,0.6331870959114922,1.0,0.766717031434275,0.43337592504487765,1.0,0.6702027002760211,0.9029014681741423,25.053748769660285,86.0,0.0,315.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[415, 415]",
TalhQQ9B7vc_0,0.6333055247797688,1.0,0.7670928446418815,0.43975111967913477,1.0,0.6845986235670692,0.9070050004288506,31.293501743517776,85.0,0.0,316.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[416, 416]",
TalhQQ9B7vc_0,0.6150271179970307,1.0,0.7499204420636078,0.4085888568182663,1.0,0.6124039988064804,0.8859679417088876,24.63155127976167,111.0,0.0,290.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[417, 417]",
TalhQQ9B7vc_0,0.627050735025025,1.0,0.7613013127582733,0.4290294824842019,1.0,0.6806571080626054,0.9079056513900917,30.56258805379965,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[418, 418]",
TalhQQ9B7vc_0,0.6149012674859193,1.0,0.7502479671071872,0.4168401033583812,1.0,0.7175298837309348,0.913395679809636,24.691021480695685,116.0,0.0,285.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[419, 419]",
TalhQQ9B7vc_0,0.6264807211739561,1.0,0.7609177605749612,0.4299380033804189,1.0,0.6853978239353722,0.9091237890866068,29.251694655586736,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[420, 420]",
TalhQQ9B7vc_0,0.637280539526617,1.0,0.7700795393542643,0.4406548787244302,1.0,0.6932724431576558,0.9117291690956654,28.441485310115528,88.0,0.0,313.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[421, 421]",
TalhQQ9B7vc_0,0.630993210880246,1.0,0.7653047351915795,0.4400403394102933,1.0,0.693147442287521,0.9104817205359784,23.30708091579118,87.0,0.0,314.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[422, 422]",
TalhQQ9B7vc_0,0.6180710655912646,1.0,0.7532155195976502,0.4198256453851801,1.0,0.7149666406342323,0.9126789332587394,27.990669844075278,108.0,0.0,293.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[423, 423]",
TalhQQ9B7vc_0,0.6218754622550825,1.0,0.7566217509467154,0.42132632415475174,1.0,0.6758636166369486,0.9049216166685257,23.112333391315737,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[424, 424]",
TalhQQ9B7vc_0,0.6299677773673054,1.0,0.7640012229614302,0.43426975505810195,1.0,0.6965239756664605,0.912694961624989,27.37771083897881,91.0,0.0,310.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[425, 425]",
TalhQQ9B7vc_0,0.6325696808572279,1.0,0.7665419859016375,0.44012228633886485,1.0,0.6866409588267286,0.906984342068068,23.11858214275201,85.0,0.0,316.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[426, 426]",
TalhQQ9B7vc_0,0.6269645299460226,1.0,0.7616204739424713,0.43445584476180077,1.0,0.6984139739284503,0.9100376407842691,27.50974143231846,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[427, 427]",
TalhQQ9B7vc_0,0.6286536680951285,1.0,0.7626225695510744,0.4303372947192669,1.0,0.7000292213969546,0.912502555117931,24.070235947714004,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[428, 428]",
TalhQQ9B7vc_0,0.6314365065812694,1.0,0.7656008163117173,0.4391978858501158,1.0,0.6660014015785942,0.9041613893418109,27.385056919873797,85.0,0.0,316.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[429, 429]",
TalhQQ9B7vc_0,0.6295896623639077,1.0,0.763669088013047,0.43211307574020624,1.0,0.6779147742261371,0.9063412789681142,26.676808426222266,91.0,0.0,310.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[430, 430]",
TalhQQ9B7vc_0,0.632793237415509,1.0,0.7666777590872742,0.43736825852272165,1.0,0.6726401710659091,0.9036874106584655,23.012274898247238,83.0,0.0,318.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[431, 431]",
TalhQQ9B7vc_0,0.6230604746294635,1.0,0.7576925050229688,0.4219863156079736,1.0,0.6701930996279939,0.905789618047472,27.633585186953738,99.0,0.0,302.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[432, 432]",
TalhQQ9B7vc_0,0.6212486142501146,1.0,0.7557405579096884,0.41384798134309564,1.0,0.6246920998814621,0.8898429323248087,23.662617156806213,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[433, 433]",
TalhQQ9B7vc_0,0.6134930247691461,1.0,0.7488160541472548,0.40919399553554553,1.0,0.708467607080233,0.9136182644212444,23.558104310593716,112.0,0.0,289.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[434, 434]",
TalhQQ9B7vc_0,0.6299518310625182,1.0,0.7640340207220021,0.43417815962953016,1.0,0.670955167100477,0.906976685258395,28.247572112868614,89.0,0.0,312.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[435, 435]",
TalhQQ9B7vc_0,0.6342662738999421,1.0,0.7682450212877907,0.4454260355037233,1.0,0.6908126489973372,0.9083311229540589,23.720911239764046,76.0,0.0,325.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[436, 436]",
TalhQQ9B7vc_0,0.6357774712071737,1.0,0.7689730071738423,0.4438622629004634,1.0,0.7024001969236469,0.9143244252031795,27.875540683436924,90.0,0.0,311.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[437, 437]",
TalhQQ9B7vc_0,0.6094126868612344,1.0,0.7455167790541453,0.41663527681478923,1.0,0.6980284602291034,0.9091850357589625,28.274090562157657,123.0,0.0,278.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[438, 438]",
TalhQQ9B7vc_0,0.6337139156071736,1.0,0.7674801694110248,0.4444862531628074,1.0,0.7133595153157206,0.915318477420369,28.16181033514059,88.0,0.0,313.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[439, 439]",
TalhQQ9B7vc_0,0.6195736929965474,1.0,0.754857068157447,0.4269762054307314,1.0,0.6960502423531236,0.9106255657172946,23.715540780188512,107.0,0.0,294.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[440, 440]",
TalhQQ9B7vc_0,0.6306264232567089,1.0,0.7647796920321316,0.4397329544211213,1.0,0.6804529417665006,0.9071034893474885,22.69552447810604,89.0,0.0,312.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[441, 441]",
TalhQQ9B7vc_0,0.6101488538203328,1.0,0.7461341306204526,0.4158111250404897,1.0,0.6709981001087961,0.902194778656107,28.315335676036728,121.0,0.0,280.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[442, 442]",
TalhQQ9B7vc_0,0.6265140537614385,1.0,0.7612006367275866,0.43073930737918015,1.0,0.6612171823511508,0.9007751846814432,22.543490072746785,87.0,0.0,314.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[443, 443]",
TalhQQ9B7vc_0,0.6184583535532506,1.0,0.7529386756583462,0.41578986974115506,1.0,0.709295255499773,0.9131465421630477,28.060403239345906,114.0,0.0,287.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[444, 444]",
TalhQQ9B7vc_0,0.6253606397432357,1.0,0.759808898564883,0.4250229762663212,1.0,0.6862790211292119,0.9106256983185409,22.431816362807478,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[445, 445]",
TalhQQ9B7vc_0,0.6286148318805322,1.0,0.7626262570420124,0.42912749536662886,1.0,0.6819580067660418,0.9072531881576057,27.41336377376741,93.0,0.0,308.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[446, 446]",
TalhQQ9B7vc_0,0.6176419362814731,1.0,0.7525666539666068,0.4153751021952238,1.0,0.7163012518311171,0.9137334931376324,27.957982480239096,109.0,0.0,292.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[447, 447]",
TalhQQ9B7vc_0,0.6268603579532139,1.0,0.760986670395262,0.4283000898583269,1.0,0.6744884383431133,0.9077889145277938,22.50987364417019,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[448, 448]",
TalhQQ9B7vc_0,0.6278837456525275,1.0,0.7618237570090253,0.43036468586238713,1.0,0.6887597591167722,0.9131421303268188,27.875568079516885,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[449, 449]",
TalhQQ9B7vc_0,0.6271997425230476,1.0,0.7615129909847961,0.4290285052388231,1.0,0.6971871950073858,0.9118747446141799,27.757135879645045,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[450, 450]",
TalhQQ9B7vc_0,0.6350501895058531,1.0,0.7677654171507539,0.43424443874925045,1.0,0.7075899066993503,0.9184578760806982,22.586596476260652,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[451, 451]",
TalhQQ9B7vc_0,0.6205774113565488,1.0,0.7553295850013475,0.4178585057296372,1.0,0.7153707096902137,0.9158829783362493,27.24162400412492,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[452, 452]",
TalhQQ9B7vc_0,0.6232955349352506,1.0,0.758244789086556,0.42648176064071336,1.0,0.6852008634511721,0.9080774520902266,21.85725908206932,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[453, 453]",
TalhQQ9B7vc_0,0.6332449330795099,1.0,0.7668063236598318,0.4369246715419041,1.0,0.6958817414671736,0.9123264436292006,21.64166070602948,87.0,0.0,314.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[454, 454]",
TalhQQ9B7vc_0,0.6338385786585826,1.0,0.7675162170462511,0.4393059817141084,1.0,0.6763868207754318,0.9082166338430052,26.626377067588642,84.0,0.0,317.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[455, 455]",
TalhQQ9B7vc_0,0.6328628523897403,1.0,0.7666190208986415,0.44228511436597173,1.0,0.6856237625284726,0.911709299595755,26.526513608188782,91.0,0.0,310.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[456, 456]",
TalhQQ9B7vc_0,0.6202273864915344,1.0,0.7551462835266695,0.42025313464329506,1.0,0.7165823873579327,0.9167414426739425,21.50074893731224,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[457, 457]",
TalhQQ9B7vc_0,0.6263791854729981,1.0,0.7608937695642092,0.4297849187927624,1.0,0.6975148027810377,0.9143865265362181,26.831126021046046,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[458, 458]",
TalhQQ9B7vc_0,0.6323244500722849,1.0,0.7654789970532793,0.42982893803073596,1.0,0.6859421766683251,0.910314818754345,26.888154500143546,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[459, 459]",
TalhQQ9B7vc_0,0.6286017120627365,1.0,0.76269524547198,0.43244497193503556,1.0,0.698028425069561,0.9124619778586961,20.180601023408634,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[460, 460]",
TalhQQ9B7vc_0,0.6231219323740774,1.0,0.7577912422623045,0.4233235987435173,1.0,0.7138203268134666,0.9141354996368143,20.278049146700333,99.0,0.0,302.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[461, 461]",
TalhQQ9B7vc_0,0.6246422930732611,1.0,0.759569506565483,0.43167480147703835,1.0,0.7047015714193735,0.9147671191613717,25.683875128999347,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[462, 462]",
TalhQQ9B7vc_0,0.631947074473419,1.0,0.7654824459148054,0.42809028192181536,1.0,0.6484296750123303,0.8953649407576818,25.421520872712676,86.0,0.0,315.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[463, 463]",
TalhQQ9B7vc_0,0.6237328293298084,1.0,0.7584552083421155,0.424070090773509,1.0,0.6744108901804482,0.9089368781767148,20.255439415167828,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[464, 464]",
TalhQQ9B7vc_0,0.6268327722437664,1.0,0.7611206799205682,0.43192291539984023,1.0,0.7224359001595749,0.9194490397025836,25.28236055583882,98.0,0.0,303.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[465, 465]",
