video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,507.9932094820468,92,177,132,0,399,5,10.0,10,0.3,-50,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,490.40510176161473,92,177,132,0,399,5,10.0,10,0.3,-49,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,490.348854285279,92,177,132,0,399,5,10.0,10,0.3,-48,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,523.2751672937229,92,177,132,0,399,5,10.0,10,0.3,-47,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,510.66653643537137,92,177,132,0,399,5,10.0,10,0.3,-46,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,491.48742152965343,92,177,132,0,399,5,10.0,10,0.3,-45,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,498.98640149644615,92,177,132,0,399,5,10.0,10,0.3,-44,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,517.7054352008414,92,177,132,0,399,5,10.0,10,0.3,-43,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,439.05598329589424,92,177,132,0,399,5,10.0,10,0.3,-42,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,419.19881039205524,92,177,132,0,399,5,10.0,10,0.3,-41,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,436.55458962859035,92,177,132,0,399,5,10.0,10,0.3,-40,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,422.61191313753443,92,177,132,0,399,5,10.0,10,0.3,-39,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,390.5301493761683,92,177,132,0,399,5,10.0,10,0.3,-38,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,393.7204903951721,92,177,132,0,399,5,10.0,10,0.3,-37,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,404.47966551218815,92,177,132,0,399,5,10.0,10,0.3,-36,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,385.07251282681614,92,177,132,0,399,5,10.0,10,0.3,-35,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,436.276153542845,92,177,132,0,399,5,10.0,10,0.3,-34,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,442.5862786563041,92,177,132,0,399,5,10.0,10,0.3,-33,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,438.47205797643744,92,177,132,0,399,5,10.0,10,0.3,-32,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,459.16640925534955,92,177,132,0,399,5,10.0,10,0.3,-31,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,403.7298812193521,92,177,132,0,399,5,10.0,10,0.3,-30,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,399.83777826029734,92,177,132,0,399,5,10.0,10,0.3,-29,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,398.81514696952223,92,177,132,0,399,5,10.0,10,0.3,-28,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,396.43750070728623,92,177,132,0,399,5,10.0,10,0.3,-27,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,392.8690530156372,92,177,132,0,399,5,10.0,10,0.3,-26,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,413.2725192158478,92,177,132,0,399,5,10.0,10,0.3,-25,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,381.8880956190679,92,177,132,0,399,5,10.0,10,0.3,-24,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,400.76836285255996,92,177,132,0,399,5,10.0,10,0.3,-23,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,366.5691284816744,92,177,132,0,399,5,10.0,10,0.3,-22,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,344.5849082716205,92,177,132,0,399,5,10.0,10,0.3,-21,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,368.1677565906227,92,177,132,0,399,5,10.0,10,0.3,-20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,372.2813732249548,92,177,132,0,399,5,10.0,10,0.3,-19,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,424.8769139860517,92,177,132,0,399,5,10.0,10,0.3,-18,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,417.1920141052223,92,177,132,0,399,5,10.0,10,0.3,-17,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,436.4017609892866,92,177,132,0,399,5,10.0,10,0.3,-16,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,406.6077604529196,92,177,132,0,399,5,10.0,10,0.3,-15,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,387.26489946511384,92,177,132,0,399,5,10.0,10,0.3,-14,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.29464733286984585,0.5986394557823129,0.35222029452821907,0.1912525515538302,0.5563909774436091,0.21894863713576473,0.5122559203221276,371.1377157627963,92,177,132,0,399,5,10.0,10,0.3,-13,"[3, 3]","[30, 30]"
